18
    0.20153E+02;    0.25081E+00;    0.30024E+02;    0.20108E+01;    0.28194E+01;    0.17285E+02;    0.80200E+02;    0.89662E+00;    0.24678E+00;    0.20047E+02;    0.56516E+05;    0.25627E+02;    0.40501E+02;    0.90226E+00;   -0.47481E-01;   -0.43433E-03;   -0.50761E-02;   -0.37992E+01; normal    
    0.20040E+02;    0.24650E+00;    0.29997E+02;    0.20177E+01;    0.28618E+01;    0.17026E+02;    0.80135E+02;    0.89540E+00;    0.24925E+00;    0.19835E+02;    0.56309E+05;    0.25541E+02;    0.40985E+02;    0.89671E+00;   -0.50183E-01;   -0.11410E-01;   -0.22386E-02;   -0.48335E+01; normal    
    0.20207E+02;    0.24907E+00;    0.30106E+02;    0.19978E+01;    0.28443E+01;    0.17168E+02;    0.80007E+02;    0.89680E+00;    0.24976E+00;    0.19960E+02;    0.56128E+05;    0.25535E+02;    0.40569E+02;    0.90160E+00;   -0.87803E-01;    0.12171E-02;   -0.16540E-02;   -0.55707E+01; normal    
    0.19926E+02;    0.25076E+00;    0.30268E+02;    0.19964E+01;    0.28532E+01;    0.17229E+02;    0.80341E+02;    0.90993E+00;    0.25002E+00;    0.19895E+02;    0.55846E+05;    0.24960E+02;    0.40572E+02;    0.89769E+00;   -0.94611E-01;    0.16543E-01;    0.11874E-02;   -0.57945E+01; normal    
    0.20125E+02;    0.25051E+00;    0.30086E+02;    0.19936E+01;    0.28375E+01;    0.17126E+02;    0.79890E+02;    0.90082E+00;    0.24949E+00;    0.19853E+02;    0.56362E+05;    0.25152E+02;    0.40621E+02;    0.89890E+00;   -0.10753E+00;    0.21686E-02;   -0.20086E-03;   -0.65954E+01; normal    
    0.20224E+02;    0.25479E+00;    0.30115E+02;    0.19830E+01;    0.28652E+01;    0.17102E+02;    0.79962E+02;    0.89559E+00;    0.25486E+00;    0.19811E+02;    0.56857E+05;    0.24508E+02;    0.40596E+02;    0.90005E+00;   -0.12373E+00;   -0.64133E-02;    0.81039E-02;   -0.73316E+01; normal    
    0.19943E+02;    0.25023E+00;    0.29819E+02;    0.20132E+01;    0.28289E+01;    0.17172E+02;    0.79908E+02;    0.89553E+00;    0.24877E+00;    0.19827E+02;    0.56482E+05;    0.25596E+02;    0.40577E+02;    0.90458E+00;   -0.80584E-01;   -0.30515E-02;   -0.29478E-02;   -0.67405E+01; normal    
    0.20006E+02;    0.25276E+00;    0.29780E+02;    0.20056E+01;    0.28658E+01;    0.17120E+02;    0.80190E+02;    0.90181E+00;    0.25129E+00;    0.20254E+02;    0.55800E+05;    0.24883E+02;    0.40473E+02;    0.90479E+00;   -0.98735E-01;    0.11126E-01;    0.27845E-02;   -0.73409E+01; normal    
    0.19674E+02;    0.24774E+00;    0.29772E+02;    0.19890E+01;    0.28072E+01;    0.17087E+02;    0.80095E+02;    0.90511E+00;    0.24895E+00;    0.20033E+02;    0.56013E+05;    0.24474E+02;    0.40393E+02;    0.90198E+00;   -0.12825E+00;    0.14600E-01;    0.23340E-02;   -0.85671E+01; normal    
    0.19911E+02;    0.25023E+00;    0.30077E+02;    0.19928E+01;    0.28480E+01;    0.17021E+02;    0.80115E+02;    0.90250E+00;    0.24983E+00;    0.20086E+02;    0.56459E+05;    0.25819E+02;    0.40930E+02;    0.90196E+00;   -0.13210E+00;   -0.42362E-02;   -0.28267E-02;   -0.90238E+01; normal    
    0.20041E+02;    0.25046E+00;    0.30135E+02;    0.19998E+01;    0.28490E+01;    0.17151E+02;    0.80019E+02;    0.89087E+00;    0.25488E+00;    0.19753E+02;    0.55886E+05;    0.24813E+02;    0.40689E+02;    0.91060E+00;   -0.12731E+00;   -0.55752E-02;    0.67088E-02;   -0.87161E+01; normal    
    0.19717E+02;    0.25132E+00;    0.30217E+02;    0.19866E+01;    0.28210E+01;    0.17121E+02;    0.80164E+02;    0.90168E+00;    0.25069E+00;    0.19991E+02;    0.56247E+05;    0.25335E+02;    0.40936E+02;    0.91380E+00;   -0.15105E+00;   -0.34705E-02;    0.20236E-03;   -0.98060E+01; normal    
    0.19962E+02;    0.25114E+00;    0.29919E+02;    0.19958E+01;    0.28370E+01;    0.17119E+02;    0.80029E+02;    0.89865E+00;    0.25103E+00;    0.20173E+02;    0.56428E+05;    0.25001E+02;    0.40680E+02;    0.89941E+00;   -0.14959E+00;   -0.19304E-02;    0.20172E-02;   -0.10096E+02; normal    
    0.20211E+02;    0.25053E+00;    0.29644E+02;    0.19939E+01;    0.28422E+01;    0.17187E+02;    0.80094E+02;    0.89957E+00;    0.24639E+00;    0.20083E+02;    0.56539E+05;    0.25462E+02;    0.40627E+02;    0.90638E+00;   -0.15961E+00;   -0.63909E-03;   -0.46873E-02;   -0.10328E+02; normal    
    0.19764E+02;    0.24940E+00;    0.30052E+02;    0.19826E+01;    0.28645E+01;    0.17244E+02;    0.79782E+02;    0.89705E+00;    0.25041E+00;    0.19990E+02;    0.56309E+05;    0.25729E+02;    0.40530E+02;    0.89101E+00;   -0.18264E+00;    0.94713E-03;   -0.18260E-02;   -0.10855E+02; normal    
    0.20113E+02;    0.24804E+00;    0.30025E+02;    0.20086E+01;    0.28381E+01;    0.17183E+02;    0.80081E+02;    0.90848E+00;    0.25059E+00;    0.19902E+02;    0.55776E+05;    0.25087E+02;    0.40938E+02;    0.89375E+00;   -0.15020E+00;    0.70539E-02;    0.11585E-02;   -0.10668E+02; normal    
    0.20197E+02;    0.24898E+00;    0.30018E+02;    0.20207E+01;    0.28880E+01;    0.17186E+02;    0.80065E+02;    0.90586E+00;    0.25207E+00;    0.19876E+02;    0.55934E+05;    0.25128E+02;    0.40914E+02;    0.90163E+00;   -0.13867E+00;    0.37258E-02;    0.24258E-02;   -0.10727E+02; normal    
    0.20061E+02;    0.24912E+00;    0.30046E+02;    0.19946E+01;    0.28477E+01;    0.17445E+02;    0.80017E+02;    0.88781E+00;    0.25168E+00;    0.20127E+02;    0.56072E+05;    0.24843E+02;    0.40617E+02;    0.90451E+00;   -0.18706E+00;   -0.84415E-02;    0.33862E-02;   -0.11392E+02; normal    
    0.19884E+02;    0.25252E+00;    0.29957E+02;    0.20120E+01;    0.28560E+01;    0.17010E+02;    0.80224E+02;    0.89502E+00;    0.25053E+00;    0.19983E+02;    0.56425E+05;    0.24715E+02;    0.40629E+02;    0.90305E+00;   -0.17110E+00;   -0.43147E-02;    0.27736E-02;   -0.12796E+02; normal    
    0.20268E+02;    0.24952E+00;    0.29858E+02;    0.19971E+01;    0.28379E+01;    0.17248E+02;    0.80051E+02;    0.90244E+00;    0.25138E+00;    0.19967E+02;    0.55589E+05;    0.25379E+02;    0.40778E+02;    0.89538E+00;   -0.20255E+00;    0.62864E-02;    0.66841E-03;   -0.13169E+02; normal    
    0.19798E+02;    0.25160E+00;    0.30091E+02;    0.20001E+01;    0.28616E+01;    0.17121E+02;    0.79738E+02;    0.89269E+00;    0.24917E+00;    0.20133E+02;    0.56210E+05;    0.25392E+02;    0.40747E+02;    0.89199E+00;   -0.20504E+00;   -0.77143E-02;   -0.16095E-02;   -0.13753E+02; normal    
    0.20016E+02;    0.24969E+00;    0.29900E+02;    0.20037E+01;    0.28398E+01;    0.17170E+02;    0.80163E+02;    0.89432E+00;    0.24873E+00;    0.19969E+02;    0.56534E+05;    0.24682E+02;    0.40429E+02;    0.89206E+00;   -0.20730E+00;   -0.11853E-02;    0.11438E-02;   -0.14160E+02; normal    
    0.20142E+02;    0.24988E+00;    0.29929E+02;    0.20086E+01;    0.28148E+01;    0.17230E+02;    0.80040E+02;    0.89428E+00;    0.24735E+00;    0.20080E+02;    0.56185E+05;    0.24996E+02;    0.40627E+02;    0.89607E+00;   -0.21073E+00;   -0.31084E-02;   -0.16673E-02;   -0.14336E+02; normal    
    0.20132E+02;    0.25159E+00;    0.29579E+02;    0.19909E+01;    0.28366E+01;    0.17154E+02;    0.80116E+02;    0.90479E+00;    0.25281E+00;    0.20036E+02;    0.55319E+05;    0.25225E+02;    0.40505E+02;    0.90264E+00;   -0.24354E+00;    0.17200E-01;    0.28040E-02;   -0.15441E+02; normal    
    0.19880E+02;    0.24701E+00;    0.29989E+02;    0.19853E+01;    0.28433E+01;    0.17009E+02;    0.80187E+02;    0.90312E+00;    0.24674E+00;    0.19750E+02;    0.56353E+05;    0.25088E+02;    0.40817E+02;    0.90045E+00;   -0.25018E+00;   -0.86824E-04;   -0.26394E-02;   -0.16291E+02; normal    
    0.19891E+02;    0.25125E+00;    0.29906E+02;    0.20001E+01;    0.28150E+01;    0.17173E+02;    0.79958E+02;    0.89626E+00;    0.24834E+00;    0.19948E+02;    0.56611E+05;    0.25018E+02;    0.40560E+02;    0.91222E+00;   -0.22708E+00;   -0.29404E-02;   -0.76204E-03;   -0.15685E+02; normal    
    0.20030E+02;    0.25136E+00;    0.30064E+02;    0.20011E+01;    0.28554E+01;    0.17155E+02;    0.79910E+02;    0.89505E+00;    0.24503E+00;    0.20104E+02;    0.55803E+05;    0.24934E+02;    0.40775E+02;    0.90370E+00;   -0.23095E+00;   -0.27546E-02;   -0.36990E-02;   -0.15834E+02; normal    
    0.20030E+02;    0.25021E+00;    0.30044E+02;    0.19983E+01;    0.28527E+01;    0.16958E+02;    0.80004E+02;    0.90140E+00;    0.24788E+00;    0.20153E+02;    0.56937E+05;    0.24828E+02;    0.40780E+02;    0.88838E+00;   -0.23880E+00;   -0.55950E-02;   -0.35612E-03;   -0.16874E+02; normal    
    0.20070E+02;    0.25035E+00;    0.30196E+02;    0.20023E+01;    0.28568E+01;    0.16959E+02;    0.79697E+02;    0.89916E+00;    0.24675E+00;    0.20140E+02;    0.56138E+05;    0.25131E+02;    0.40991E+02;    0.88965E+00;   -0.23009E+00;   -0.64071E-02;   -0.28573E-02;   -0.17016E+02; normal    
    0.19833E+02;    0.24886E+00;    0.29967E+02;    0.20033E+01;    0.28567E+01;    0.16886E+02;    0.79856E+02;    0.89567E+00;    0.24296E+00;    0.19947E+02;    0.56000E+05;    0.25025E+02;    0.40656E+02;    0.88467E+00;   -0.22670E+00;   -0.92278E-03;   -0.61753E-02;   -0.17518E+02; normal    
    0.19914E+02;    0.25217E+00;    0.30054E+02;    0.20095E+01;    0.28423E+01;    0.17371E+02;    0.80207E+02;    0.90045E+00;    0.25038E+00;    0.19780E+02;    0.56015E+05;    0.24746E+02;    0.40854E+02;    0.90196E+00;   -0.21969E+00;   -0.92394E-03;    0.24839E-02;   -0.16259E+02; normal    
    0.19947E+02;    0.24947E+00;    0.29976E+02;    0.19901E+01;    0.28492E+01;    0.17346E+02;    0.79683E+02;    0.90291E+00;    0.25466E+00;    0.19906E+02;    0.55725E+05;    0.25036E+02;    0.40755E+02;    0.90255E+00;   -0.25756E+00;    0.61933E-02;    0.55017E-02;   -0.17460E+02; normal    
    0.20029E+02;    0.24987E+00;    0.30117E+02;    0.19833E+01;    0.28797E+01;    0.17019E+02;    0.79901E+02;    0.89613E+00;    0.24580E+00;    0.20429E+02;    0.56524E+05;    0.25491E+02;    0.40674E+02;    0.90576E+00;   -0.27285E+00;   -0.50810E-02;   -0.53757E-02;   -0.19017E+02; normal    
    0.19851E+02;    0.25207E+00;    0.30161E+02;    0.19860E+01;    0.28470E+01;    0.17154E+02;    0.79998E+02;    0.89994E+00;    0.25068E+00;    0.20178E+02;    0.56885E+05;    0.24978E+02;    0.41120E+02;    0.89449E+00;   -0.27466E+00;   -0.14684E-01;    0.17976E-02;   -0.18969E+02; normal    
    0.19829E+02;    0.25210E+00;    0.29999E+02;    0.20091E+01;    0.28594E+01;    0.17130E+02;    0.80362E+02;    0.88988E+00;    0.25346E+00;    0.19962E+02;    0.55837E+05;    0.24977E+02;    0.40848E+02;    0.89965E+00;   -0.23788E+00;   -0.99054E-02;    0.45195E-02;   -0.18803E+02; normal    
    0.19900E+02;    0.24923E+00;    0.29838E+02;    0.20045E+01;    0.28406E+01;    0.17040E+02;    0.80165E+02;    0.90561E+00;    0.25038E+00;    0.20162E+02;    0.56192E+05;    0.25287E+02;    0.40940E+02;    0.88719E+00;   -0.25213E+00;    0.79814E-03;    0.57212E-04;   -0.19678E+02; normal    
    0.20145E+02;    0.24743E+00;    0.30006E+02;    0.19929E+01;    0.28194E+01;    0.17157E+02;    0.79952E+02;    0.89915E+00;    0.24734E+00;    0.20127E+02;    0.56842E+05;    0.25235E+02;    0.40586E+02;    0.90284E+00;   -0.27573E+00;   -0.24925E-02;   -0.27159E-02;   -0.20184E+02; normal    
    0.19949E+02;    0.25065E+00;    0.29994E+02;    0.19854E+01;    0.28521E+01;    0.17192E+02;    0.80104E+02;    0.90571E+00;    0.24590E+00;    0.20089E+02;    0.56227E+05;    0.24926E+02;    0.40382E+02;    0.90191E+00;   -0.29782E+00;    0.13762E-01;   -0.27463E-02;   -0.20592E+02; normal    
    0.20014E+02;    0.24668E+00;    0.29796E+02;    0.19996E+01;    0.27966E+01;    0.17257E+02;    0.79964E+02;    0.89876E+00;    0.24583E+00;    0.20035E+02;    0.56555E+05;    0.24875E+02;    0.40912E+02;    0.89793E+00;   -0.28035E+00;   -0.83100E-02;   -0.26242E-02;   -0.20618E+02; normal    
    0.20003E+02;    0.25094E+00;    0.30053E+02;    0.19988E+01;    0.28242E+01;    0.17037E+02;    0.80063E+02;    0.89877E+00;    0.24740E+00;    0.20108E+02;    0.56021E+05;    0.24997E+02;    0.40687E+02;    0.89891E+00;   -0.29310E+00;    0.12802E-02;   -0.16010E-02;   -0.21807E+02; normal    
    0.19939E+02;    0.25348E+00;    0.29920E+02;    0.20095E+01;    0.28446E+01;    0.17329E+02;    0.80239E+02;    0.90854E+00;    0.24887E+00;    0.20014E+02;    0.56717E+05;    0.25534E+02;    0.40456E+02;    0.89464E+00;   -0.28566E+00;    0.10964E-01;   -0.25609E-02;   -0.20974E+02; normal    
    0.20153E+02;    0.24959E+00;    0.30079E+02;    0.19934E+01;    0.28496E+01;    0.17259E+02;    0.80124E+02;    0.90313E+00;    0.24685E+00;    0.19888E+02;    0.56657E+05;    0.25660E+02;    0.40924E+02;    0.88681E+00;   -0.31270E+00;   -0.50263E-02;   -0.51061E-02;   -0.22052E+02; normal    
    0.20269E+02;    0.25218E+00;    0.30126E+02;    0.20046E+01;    0.28577E+01;    0.17419E+02;    0.80028E+02;    0.89009E+00;    0.25015E+00;    0.20086E+02;    0.55819E+05;    0.25474E+02;    0.40451E+02;    0.89335E+00;   -0.30285E+00;   -0.23739E-03;   -0.99851E-03;   -0.21615E+02; normal    
    0.20048E+02;    0.25291E+00;    0.30193E+02;    0.20073E+01;    0.28932E+01;    0.17073E+02;    0.80222E+02;    0.90270E+00;    0.24990E+00;    0.20085E+02;    0.56499E+05;    0.25424E+02;    0.41012E+02;    0.90624E+00;   -0.31437E+00;   -0.62721E-02;   -0.10399E-02;   -0.23122E+02; normal    
    0.19817E+02;    0.25046E+00;    0.30041E+02;    0.19943E+01;    0.28328E+01;    0.17162E+02;    0.80271E+02;    0.89979E+00;    0.24870E+00;    0.19935E+02;    0.56573E+05;    0.24279E+02;    0.40521E+02;    0.89633E+00;   -0.33876E+00;    0.18138E-02;    0.29621E-02;   -0.23897E+02; normal    
    0.19952E+02;    0.25094E+00;    0.30035E+02;    0.19979E+01;    0.28745E+01;    0.17211E+02;    0.79807E+02;    0.90759E+00;    0.25276E+00;    0.19902E+02;    0.56011E+05;    0.25005E+02;    0.40687E+02;    0.90184E+00;   -0.33620E+00;    0.10179E-01;    0.37256E-02;   -0.23900E+02; normal    
    0.20127E+02;    0.24956E+00;    0.29854E+02;    0.19880E+01;    0.28382E+01;    0.17018E+02;    0.80156E+02;    0.90411E+00;    0.25251E+00;    0.19988E+02;    0.56639E+05;    0.25161E+02;    0.40734E+02;    0.89938E+00;   -0.35223E+00;    0.56854E-03;    0.28002E-02;   -0.25273E+02; normal    
    0.20311E+02;    0.24853E+00;    0.30024E+02;    0.20060E+01;    0.28455E+01;    0.17222E+02;    0.79958E+02;    0.90782E+00;    0.24785E+00;    0.20019E+02;    0.56787E+05;    0.25070E+02;    0.40483E+02;    0.90071E+00;   -0.33288E+00;    0.90377E-02;   -0.14929E-02;   -0.24541E+02; normal    
    0.19923E+02;    0.25579E+00;    0.29965E+02;    0.20039E+01;    0.28493E+01;    0.17042E+02;    0.80193E+02;    0.90198E+00;    0.24945E+00;    0.20245E+02;    0.55833E+05;    0.25013E+02;    0.40815E+02;    0.89340E+00;   -0.34619E+00;    0.30002E-02;    0.36425E-03;   -0.25666E+02; normal    
    0.20332E+02;    0.24786E+00;    0.29943E+02;    0.19996E+01;    0.28246E+01;    0.17226E+02;    0.79943E+02;    0.90724E+00;    0.24685E+00;    0.20160E+02;    0.55967E+05;    0.25548E+02;    0.40653E+02;    0.89880E+00;   -0.35793E+00;    0.10987E-01;   -0.46247E-02;   -0.25735E+02; normal    
    0.19909E+02;    0.24999E+00;    0.29881E+02;    0.19992E+01;    0.28299E+01;    0.17302E+02;    0.80151E+02;    0.91206E+00;    0.24748E+00;    0.19882E+02;    0.56266E+05;    0.25470E+02;    0.40932E+02;    0.89490E+00;   -0.36606E+00;    0.68570E-02;   -0.36439E-02;   -0.25950E+02; normal    
    0.20093E+02;    0.24582E+00;    0.29848E+02;    0.19948E+01;    0.28135E+01;    0.17040E+02;    0.79799E+02;    0.90532E+00;    0.25047E+00;    0.20132E+02;    0.55539E+05;    0.25114E+02;    0.40843E+02;    0.90954E+00;   -0.37452E+00;    0.80459E-02;    0.94955E-03;   -0.27235E+02; normal    
    0.19784E+02;    0.25259E+00;    0.30205E+02;    0.19928E+01;    0.28685E+01;    0.17146E+02;    0.79701E+02;    0.89344E+00;    0.24564E+00;    0.20081E+02;    0.55799E+05;    0.25601E+02;    0.41033E+02;    0.90522E+00;   -0.39009E+00;   -0.10371E-01;   -0.60540E-02;   -0.27329E+02; normal    
    0.20147E+02;    0.24904E+00;    0.30019E+02;    0.19877E+01;    0.28399E+01;    0.17083E+02;    0.79939E+02;    0.90254E+00;    0.24934E+00;    0.20249E+02;    0.56377E+05;    0.25075E+02;    0.41119E+02;    0.90803E+00;   -0.40322E+00;   -0.79751E-02;    0.18899E-04;   -0.28142E+02; normal    
    0.19987E+02;    0.24978E+00;    0.30131E+02;    0.19928E+01;    0.28532E+01;    0.16944E+02;    0.79835E+02;    0.90446E+00;    0.24962E+00;    0.20110E+02;    0.56605E+05;    0.25413E+02;    0.40981E+02;    0.90419E+00;   -0.40363E+00;   -0.46431E-02;   -0.12338E-02;   -0.28807E+02; normal    
    0.20203E+02;    0.25058E+00;    0.30165E+02;    0.19839E+01;    0.28493E+01;    0.16843E+02;    0.80194E+02;    0.90057E+00;    0.25073E+00;    0.20151E+02;    0.56301E+05;    0.24968E+02;    0.40737E+02;    0.89851E+00;   -0.42283E+00;   -0.32866E-03;    0.18945E-02;   -0.29752E+02; normal    
    0.19896E+02;    0.25234E+00;    0.30061E+02;    0.20144E+01;    0.28642E+01;    0.17051E+02;    0.79894E+02;    0.90463E+00;    0.25316E+00;    0.20060E+02;    0.57052E+05;    0.25329E+02;    0.40903E+02;    0.90697E+00;   -0.38671E+00;   -0.61932E-02;    0.26244E-02;   -0.28799E+02; normal    
    0.19782E+02;    0.25187E+00;    0.30041E+02;    0.20006E+01;    0.28458E+01;    0.17005E+02;    0.80184E+02;    0.91217E+00;    0.24931E+00;    0.20074E+02;    0.56171E+05;    0.25675E+02;    0.40767E+02;    0.90790E+00;   -0.41004E+00;    0.11606E-01;   -0.27248E-02;   -0.29861E+02; normal    
    0.19989E+02;    0.24884E+00;    0.30168E+02;    0.19997E+01;    0.28293E+01;    0.17160E+02;    0.79831E+02;    0.90603E+00;    0.25256E+00;    0.20080E+02;    0.56629E+05;    0.25736E+02;    0.40294E+02;    0.90828E+00;   -0.41345E+00;    0.12971E-01;    0.25164E-03;   -0.30009E+02; normal    
    0.20182E+02;    0.25116E+00;    0.30382E+02;    0.20070E+01;    0.28421E+01;    0.17422E+02;    0.80012E+02;    0.90534E+00;    0.24804E+00;    0.19810E+02;    0.55755E+05;    0.25668E+02;    0.40698E+02;    0.90293E+00;   -0.40847E+00;    0.97189E-02;   -0.39880E-02;   -0.29386E+02; normal    
    0.19848E+02;    0.24870E+00;    0.30293E+02;    0.19979E+01;    0.28612E+01;    0.16970E+02;    0.80154E+02;    0.90051E+00;    0.25237E+00;    0.19912E+02;    0.56874E+05;    0.25394E+02;    0.40519E+02;    0.89933E+00;   -0.43123E+00;    0.19637E-03;    0.15884E-02;   -0.31531E+02; normal    
    0.20097E+02;    0.25119E+00;    0.29971E+02;    0.20233E+01;    0.28442E+01;    0.16886E+02;    0.80139E+02;    0.90426E+00;    0.24821E+00;    0.19860E+02;    0.55880E+05;    0.25150E+02;    0.40786E+02;    0.90899E+00;   -0.39757E+00;    0.55640E-02;   -0.15441E-02;   -0.31466E+02; normal    
    0.19790E+02;    0.25272E+00;    0.30066E+02;    0.19905E+01;    0.28505E+01;    0.16948E+02;    0.79605E+02;    0.89004E+00;    0.24949E+00;    0.20026E+02;    0.57168E+05;    0.25403E+02;    0.40479E+02;    0.89753E+00;   -0.45452E+00;   -0.11657E-01;   -0.13150E-02;   -0.32802E+02; normal    
    0.19941E+02;    0.25127E+00;    0.30080E+02;    0.20111E+01;    0.28597E+01;    0.17209E+02;    0.79997E+02;    0.90915E+00;    0.24935E+00;    0.19967E+02;    0.55817E+05;    0.25957E+02;    0.40841E+02;    0.89580E+00;   -0.42548E+00;    0.96878E-02;   -0.39621E-02;   -0.31702E+02; normal    
    0.19896E+02;    0.24791E+00;    0.29778E+02;    0.20095E+01;    0.28236E+01;    0.16866E+02;    0.79876E+02;    0.89490E+00;    0.24936E+00;    0.19761E+02;    0.56493E+05;    0.25712E+02;    0.40573E+02;    0.89450E+00;   -0.43119E+00;   -0.36785E-02;   -0.28717E-02;   -0.33294E+02; normal    
    0.20001E+02;    0.24843E+00;    0.30035E+02;    0.19976E+01;    0.28229E+01;    0.17173E+02;    0.79790E+02;    0.89616E+00;    0.25383E+00;    0.20016E+02;    0.56406E+05;    0.25218E+02;    0.40740E+02;    0.90400E+00;   -0.45552E+00;   -0.56535E-02;    0.38356E-02;   -0.33191E+02; normal    
    0.19943E+02;    0.24499E+00;    0.30099E+02;    0.20054E+01;    0.28287E+01;    0.17147E+02;    0.80183E+02;    0.90377E+00;    0.25292E+00;    0.20057E+02;    0.56343E+05;    0.25087E+02;    0.40842E+02;    0.89976E+00;   -0.45361E+00;    0.56062E-04;    0.34946E-02;   -0.33585E+02; normal    
    0.19849E+02;    0.25122E+00;    0.29983E+02;    0.20191E+01;    0.28157E+01;    0.16944E+02;    0.80034E+02;    0.90747E+00;    0.25016E+00;    0.20004E+02;    0.56247E+05;    0.25303E+02;    0.41251E+02;    0.89981E+00;   -0.43928E+00;   -0.51031E-02;   -0.26515E-03;   -0.34327E+02; normal    
    0.20293E+02;    0.24703E+00;    0.29977E+02;    0.19848E+01;    0.28387E+01;    0.16995E+02;    0.79881E+02;    0.89668E+00;    0.25148E+00;    0.20036E+02;    0.55971E+05;    0.24646E+02;    0.41068E+02;    0.89336E+00;   -0.50269E+00;   -0.93475E-02;    0.40995E-02;   -0.35753E+02; normal    
    0.19734E+02;    0.25047E+00;    0.30113E+02;    0.19955E+01;    0.28060E+01;    0.17072E+02;    0.79803E+02;    0.89766E+00;    0.24674E+00;    0.19779E+02;    0.56854E+05;    0.24898E+02;    0.40667E+02;    0.89657E+00;   -0.49880E+00;   -0.60110E-02;   -0.18079E-02;   -0.35814E+02; normal    
    0.19981E+02;    0.24865E+00;    0.29729E+02;    0.19947E+01;    0.28371E+01;    0.17021E+02;    0.80034E+02;    0.90778E+00;    0.25076E+00;    0.20218E+02;    0.54968E+05;    0.25775E+02;    0.40746E+02;    0.88649E+00;   -0.50844E+00;    0.17390E-01;   -0.17052E-02;   -0.36319E+02; normal    
    0.19958E+02;    0.25068E+00;    0.29822E+02;    0.19887E+01;    0.28731E+01;    0.17354E+02;    0.80183E+02;    0.90287E+00;    0.24964E+00;    0.20059E+02;    0.55991E+05;    0.24911E+02;    0.40047E+02;    0.89817E+00;   -0.53132E+00;    0.20677E-01;    0.10463E-02;   -0.36013E+02; normal    
